name,releaseDate,copiesSold,price,revenue,avgPlaytime,reviewScore,publisherClass,publishers,developers,steamId,revenue_per_copy
Sex of Thrones 👑,2024-05-25,41711,14.99,388950.0,2.4595185609427723,77,Indie,Taboo Tales 💘,Taboo Tales 💘,2480200,9.324878329457457
Ancient Warfare 3,2024-01-26,51499,12.99,387300.0,30.295830170722663,95,Indie,Jannik Nickel,Jannik Nickel,758990,7.520534379308336
Mech Engineer,2024-05-21,33261,14.99,386128.0,14.715389523377375,76,Indie,MicroProse Software,KiberKreker,1428520,11.609031598568894
Knightly Passions,2024-04-26,38551,11.99,384939.0,8.01276168996395,92,Indie,FEYADA,FEYADA,1554260,9.985188451661436
LoveCraft,2024-04-09,17668,0.0,382551.0,61.80570131947321,79,Indie,WEALTHBIRD,WEALTHBIRD,2692440,21.652196060674665
SunnySide,2024-06-14,16881,29.99,381290.0,27.80376143819145,71,Indie,"Merge Games,Maximum Entertainment",RainyGames,1746930,22.58693205378828
Beltmatic,2024-03-29,62742,6.99,381263.0,11.198090277602097,93,Indie,Notional Games,Notional Games,2674590,6.07667909853049
Dicefolk,2024-02-27,31466,14.99,380842.0,13.233308403295124,90,AA,Good Shepherd Entertainment,"LEAP Game Studios,Tiny Ghoul",1996430,12.10328608656963
Snezhinka:Sentinel Girls2,2024-08-26,57593,7.99,378779.0,4.930358135271555,97,Indie,hinyari9,hinyari9,2608350,6.576823572309134
Garten of Banban 7,2024-05-10,42078,9.99,378109.0,4.023750790547608,83,Indie,Euphoric Brothers,Euphoric Brothers,2693060,8.985907124863349
Anomaly Agent,2024-01-24,57981,11.99,375083.0,10.02888096448273,97,Indie,"Phew Phew Games,GameDev.ist",Phew Phew Games,2378620,6.469067453131198
Withering Rooms,2024-04-05,17777,24.99,373115.0,18.018266950413388,98,Indie,Perp Games,Moonless Formless,2006140,20.988637002868874
Clothing Store Simulator,2024-06-17,36906,12.99,372353.0,17.46639916897099,94,Indie,Kiki Games,Kiki Games,2923390,10.08922668400802
Sketchy's Contract,2024-04-09,51018,8.99,367697.0,10.275375648935109,83,Indie,Dimensionless Games,Dimensionless Games,2823080,7.207201379905132
Dealer Simulator,2024-01-29,29327,13.99,366870.0,10.789308195923498,68,Indie,Quadfix Games,Quadfix Games,2625620,12.509632761618986
First Cut: Samurai Duel,2024-01-17,46699,8.99,366211.0,4.945140092145561,88,Indie,Night Eyes Interactive,Night Eyes Interactive,2193490,7.8419452236664595
Godsworn,2024-03-28,14834,29.99,365999.0,7.333360562268755,93,Indie,Thunderoak Interactive,Thunderoak Interactive,1328990,24.672980989618445
Dungeons of Hinterberg,2024-07-18,15320,29.99,365533.0,10.238644949560896,94,AA,Curve Games,Microbird Games,1983260,23.859856396866842
Seablip,2024-05-17,28789,14.99,361489.0,6.631394402038207,0,Indie,Vibedy,Jardar Solli,1471270,12.556497273264094
Tomorrow's Love Puzzle,2024-01-25,40360,9.99,357315.0,4.02736735920015,72,Indie,"柚元(上海)文化传媒有限公司,优酷视频",柚元(上海)文化传媒有限公司,2726890,8.853196233894945
Grim Clicker,2024-01-30,274957,0.0,355113.9777668873,122.75703853781792,80,Indie,"EvilCharm Games,Aleksandr Golovkin",EvilCharm Games,1160750,1.2915255031400812
Republic of Pirates,2024-06-19,16799,24.99,353044.0,10.567625186740496,78,Indie,PQube,Crazy Goat Games,2103470,21.015774748496934
NUKITASHI 2,2024-02-15,22206,24.99,348104.0,16.60275279441949,0,Indie,Shiravune,Qruppo,2614070,15.67612357020625
Internet Cafe & Supermarket Simulator 2024,2024-05-16,27902,14.99,347352.0,15.353030320444184,87,Indie,SmartPlayGames,SmartPlayGames,2738380,12.44900007167945
Intravenous 2,2024-08-15,21187,19.99,346213.0,8.817770568327841,96,Indie,HypeTrain Digital,Explosive Squat Games,2608270,16.34082220229386
Realms Of Bondage,2024-04-11,26401,14.99,346056.0,5.603960071763862,97,Indie,Pink Tea,Pink Tea,2353700,13.10768531495019
Endzone 2,2024-08-26,16983,24.99,343752.0,5.897411388827951,77,Indie,Assemble Entertainment,Gentlymad Studios,2144640,20.240946829182125
The Magical Mixture Mill,2024-03-27,25696,19.99,343656.0,14.541935899621803,85,Indie,HOOK,Glowlight,1883800,13.373910336239103
Beyond Good & Evil - 20th Anniversary Edition,2024-06-24,23369,19.99,343615.0,6.166170872664671,79,AAA,Ubisoft,Ubisoft,2556990,14.703881210150199
Concord™,2024-08-23,9512,39.99,342346.0,5.463667928003807,71,AAA,PlayStation Publishing LLC,Firewalk Studios,2443720,35.99095878889823
X-Angels,2024-06-21,36871,10.99,341716.0,3.835195609566381,93,Indie,"Mango Party,Barance Studio,Mango Party News",Barance Studio,2090810,9.26787990561688
Lovey-Dovey Lockdown,2024-03-13,40648,9.99,341695.0,1.7328866681044426,0,Indie,"Mango Party,LewdLoco,Mango Party News","樹懶叫工作室,Sloth Gamer,Maker製造機",2329630,8.406194646723087
Swarm Grinder,2024-04-22,61398,7.99,341153.0,5.644090790477779,82,Indie,"Last Bite Games,Gamersky Games",Last Bite Games,1375900,5.556418775855891
No Plan B,2024-04-03,28877,14.99,340655.0,13.046670351591878,91,Indie,GFX47,GFX47,1269020,11.79675866606642
Felvidek,2024-03-29,34405,10.99,340299.0,3.3707920864324303,99,Indie,Tutto Passa,"Jozef Pavelka,Vlado Ganaj",2299900,9.890975148960907
Necrosmith 2,2024-03-27,56045,7.99,339556.0,10.07948469122065,0,Indie,Alawar,Alawar,2277320,6.058631456865019
Master Bladesmith,2024-06-30,14297,29.99,339360.0,10.739834315403728,75,Indie,Elixir Games,Elixir Games,1194830,23.736448205917327
Furnish Master,2024-02-19,26791,14.99,335843.0,3.571453533283467,78,Indie,Alex Blintsov,Alex Blintsov,2004080,12.535664962114144
Crown Wars: The Black Prince,2024-05-23,9548,39.99,334624.0,18.441622190968985,58,AA,Nacon,Artefacts Studio,1658920,35.04650188521156
1000xRESIST,2024-05-09,19741,19.99,334157.0,6.69160734978218,97,Indie,Fellow Traveller,sunset visitor 斜陽過客,1675830,16.927055367002684
GRAVEN,2024-01-23,17974,24.99,333332.0,6.531416022391941,62,Indie,"3D Realms,Fulqrum Publishing",Slipgate Ironworks™,1371690,18.54523200178035
Odd Realm,2024-08-16,36336,19.99,332069.0,19.791110214266443,90,Indie,Unknown Origin Games Inc,Unknown Origin Games Inc,688060,9.13884302069573
9 Days,2024-03-08,24560,14.99,331338.0,10.927570712807812,62,Indie,MVR,MVR,2075720,13.490960912052117
Little-Known Galaxy,2024-05-20,19170,19.99,331297.0,23.28082226944025,95,Indie,Carbon & Kay,Carbon & Kay,2521600,17.28205529473135
Ultros,2024-02-13,18046,24.99,329960.0,9.48568392777418,84,Indie,Kepler Interactive,Hadoque,2386310,18.284384351102737
Goblin Stone,2024-03-12,16012,24.99,329360.0,23.564467837801327,55,Indie,Orc Chop Games,Orc Chop Games,1521970,20.56957282038471
The Rogue Prince of Persia,2024-05-27,20166,19.99,328937.0,4.042430898585165,85,AAA,Ubisoft,Evil Empire,2717880,16.311464841812953
Headquarters: World War II,2024-04-11,10073,39.99,328150.0,17.039335573177947,78,AA,Slitherine Ltd.,Starni Games,1840800,32.577186538270624
Immortal Family,2024-07-11,37184,13.99,327846.0,20.283770415253127,56,Indie,方块游戏(CubeGame),一起来修仙工作室,2013240,8.816856712564544
Sinister Night 2,2024-04-03,37602,9.99,327297.0,60.02804119836794,82,Indie,Bug Inventors,Bug Inventors,2761670,8.704244455082177
Alex Jones: NWO Wars,2024-01-03,20806,17.76,323316.0,1.3669062849562543,94,Indie,NWO Wars Team,NWO Wars Team,2487350,15.539555897337307
Pathless Woods,2024-04-02,24230,19.99,318984.0,31.74362012573788,77,Indie,AniYa Games Studio,AniYa Games Studio,1726130,13.164836978951712
Bō: Path of the Teal Lotus,2024-07-17,17722,19.99,318836.0,8.127703594245002,81,AA,Humble Games,"Squid Shock Studios,Christopher Stair,Trevor Youngquist",1614440,17.990971673626003
Sons of Valhalla,2024-04-05,19088,19.99,316497.0,4.631982260827467,65,AA,Hooded Horse,Pixel Chest,1409830,16.580940905280805
Banana,2024-04-23,30739148,0.0,312915.8051949718,26.142053584290064,85,Indie,Sky,"Sky,AestheticSpartan,O'Brian",2923300,0.010179716275642115
Reign of Guilds,2024-04-04,9654,39.99,312155.0,49.44438001420057,70,Indie,Atlant Games ltd,Atlant Games ltd,716350,32.334265589393
Gestalt: Steam & Cinder,2024-07-16,18409,19.99,311648.0,5.862918939678536,82,Indie,Fireshine Games,Metamorphosis Games,1231990,16.929110761040796
Sacred X：Heavens Wonderland,2024-05-09,33358,0.0,311127.0,15.218051665922731,77,Indie,Sacred X：Heavens Wonderland,Sacred X：Heavens Wonderland,2857890,9.32690808801487
Songs of Silence,2024-06-04,9658,39.99,310683.0,8.54394550155806,0,Indie,"Chimera Entertainment,H2 Interactive (Korea and Japan)",Chimera Entertainment,2195410,32.16846137916753
CONSCRIPT,2024-07-23,17794,19.99,309785.0,8.943197928709889,95,AA,Team17,"Jordan Mochi,Catchweight Studio",1286990,17.409520062942565
Tavern Talk,2024-06-20,20589,17.99,309239.0,8.77890297251394,92,Indie,Gentle Troll Entertainment,Gentle Troll Entertainment,2076140,15.019622128320949
Survisland / 实境求生,2024-04-14,46318,14.99,309178.0,8.71751675590061,65,Indie,Easy Joy Ltd.,Super Trampers Studio,839630,6.675115505850857
Northend Tower Defense,2024-09-04,64646,7.99,308936.0,4.689085364892894,82,Indie,"Northend Games,Gamersky Games",Northend Games,1669170,4.778888098258206
Galacticare,2024-05-23,12476,29.99,308759.0,13.6652980123679,91,Indie,CULT Games,Brightrock Games,494730,24.748236614299454
Master Detective Archives: RAIN CODE Plus,2024-07-17,5701,59.99,307802.0,14.836618388852264,79,AA,"Spike Chunsoft Co., Ltd.","Spike Chunsoft Co., Ltd.",2903950,53.99087879319418
Shadow Corridor 2 雨ノ四葩,2024-03-29,20555,18.99,307662.0,33.5026854448185,87,Indie,Space Onigiri Game LLC,Space Onigiri Game LLC,2310700,14.967745074191194
Minds Beneath Us,2024-07-31,18389,19.99,306334.0,8.99478181049897,0,Indie,BearBoneStudio,BearBoneStudio,1610440,16.658545869813477
Seven Lovers In The House,2024-03-26,43904,9.99,305905.0,5.261912776052523,82,Indie,Concrete Interactive顽石发行,Tofu Studio,2774830,6.967588374635569
"Braid, Anniversary Edition",2024-05-14,28250,19.99,302053.0,5.463457597179698,95,Indie,"Thekla, Inc.","Thekla, Inc.",499180,10.692141592920354
Isles of Sea and Sky,2024-05-22,18161,19.99,301453.0,10.816936790814603,92,Indie,"Cicada Games,Gamera Games",Cicada Games,1233070,16.598920764275096
Bingle Bingle,2024-03-18,30163,10.99,301311.0,3.3555247951829443,87,Indie,Knitting Games,Knitting Games,2789810,9.989424128899644
Wings of Seduction: Bust 'em out!,2024-07-19,29429,12.99,299544.0,8.826653736954144,96,Indie,"Hide Games,Ramen Cat Studio",Ramen Cat Studio,2455140,10.178531380610963
Vigor,2024-05-16,16585,19.99,298380.0,17.057238219828335,54,AA,Bohemia Interactive,Bohemia Interactive,2818260,17.990955682845946
反转21克,2024-02-01,46368,8.99,294934.0,11.705099196192378,76,Indie,想象颗粒,想象颗粒,2685620,6.3607229123533475
Tales of Kenzera™: ZAU,2024-04-23,17529,19.99,292022.0,5.795633305036823,82,AAA,Electronic Arts,Surgent Studios,2316580,16.659364481716015
hololive Treasure Mountain,2024-07-31,36003,8.99,291300.0,8.571670578322678,97,Indie,holo Indie,BeXide Inc.,2972990,8.090992417298558
The Saboteur™,2024-03-07,53376,9.99,290153.0,12.83074271799272,92,AAA,Electronic Arts,Pandemic Studios,24880,5.436019934052758
New Star GP,2024-03-07,16009,29.99,286736.0,8.869371110870562,0,Indie,Five Aces Publishing Ltd.,New Star Games Ltd.,2217580,17.910925104628646
Kill It With Fire 2,2024-04-16,22552,14.99,286580.0,5.995546638251118,95,AA,tinyBuild,Casey Donnellan Games LLC,2357000,12.707520397304009
Factory Town Idle,2024-01-08,74350,4.99,284695.0,39.89461498709381,91,Indie,Erik Asmussen,Erik Asmussen,2207490,3.829119031607263
Our Adventurer Guild,2024-04-12,23699,14.99,284501.0,39.46176078042124,100,Indie,GreenGuy,GreenGuy,2026000,12.004768133676526
Fantasy Map Simulator,2024-09-04,43880,7.99,283947.0,2.402464122744893,0,Indie,The Stranger,The Stranger,3035500,6.470989061075661
Vaygren - Lustful Temptation,2024-05-15,41551,7.99,283824.0,1.331909162554531,94,Indie,Critical Bliss,Cyberframe Studios,1771700,6.830738129046233
That Time I Got Reincarnated as a Slime ISEKAI Chronicles,2024-08-07,6298,49.99,283353.0,8.587601388172795,50,AA,Bandai Namco Entertainment Inc.,"ZOC Co.,Ltd.",2197680,44.99094950778025
LoveXLust,2024-09-06,10749,34.99,280098.0,1.939318005493168,72,Indie,CTM,CTM,2647060,26.058051911805748
My Recycling Center,2024-02-01,20320,14.99,279126.0,16.77815428837053,0,Indie,Darius Bode,Darius Bode,2613060,13.736515748031495
City Transport Simulator: Tram,2024-06-20,10531,29.99,278620.0,7.81314752428626,65,Indie,Dovetail Games,ViewApp,2604480,26.45712657867249
Motel Manager Simulator,2024-08-26,18451,17.99,277766.0,11.984054149778297,90,Indie,Denzone Games,Denzone Games,2594540,15.054251802070349
The Secret Atelier,2024-02-26,19943,16.99,276924.0,1.732537658664651,86,Indie,Denpasoft,KENZsoft,2799690,13.885774457203029
Coffee Caravan,2024-05-20,29571,11.99,276349.0,4.877388018812072,92,Indie,Broccoli Games,Broccoli Games,2649080,9.345270704406344
Touhou Genso Wanderer -FORESIGHT-,2024-05-14,9637,34.99,275769.0,15.744549618397478,0,Indie,Phoenixx Inc.,"AQUASTYLE,ankaa studio",1847150,28.615648023243747
Revival: Recolonization,2024-04-11,11698,29.99,274280.0,7.034563470064829,84,Indie,HeroCraft PC,HeroCraft PC,1306770,23.446743032997095
Shut Up and Dance: Special Edition,2024-05-30,17701,17.99,273599.0,4.888716221882648,90,Indie,Boring Games,Boring Games,2218930,15.456697361730976
Rise of Gun,2024-03-25,32764,10.99,272968.0,4.866904160347173,85,Indie,PimpGameStudio,PimpGameStudio,2319640,8.33133927481382
Anomaly Collapse,2024-04-11,16403,19.99,272494.0,14.25436172637584,84,Indie,RocketPunch Games,RocketPunch Games,2082410,16.61244894226666
My Island,2024-05-01,42250,14.99,271974.0,6.532271264036645,68,Indie,SnowBaby Games,SnowBaby Games,1004270,6.437254437869822
Love challenge,2024-01-15,25372,12.99,267903.0,1.757281516373071,81,Indie,"Playmeow,CS Game","雪山雞白郎,SnowGBL",2334130,10.55900204950339
Synergy,2024-05-21,13623,24.99,267742.0,9.27115182143235,86,Indie,"Goblinz Publishing,H2 Interactive Co., Ltd.",Leikir Studio,1989070,19.653673933788447
Sixty Four,2024-03-04,50062,5.99,267621.0,18.30170091618245,0,Indie,Playsaurus,Oleg Danilov,2659900,5.3457912188885786
METAL SLUG ATTACK RELOADED,2024-06-18,29455,9.99,264829.0,24.327025528214605,73,Indie,SNK CORPORATION,SNK CORPORATION,2322440,8.990969275165506
Dice Kingdoms,2024-04-05,20598,14.99,264059.0,12.996371134038808,89,Indie,Fivemid Studio,Fivemid Studio,1501690,12.819642683755704
Black Myth: Wukong,2024-08-19,15517278,59.99,837793356.0,20.065040850375343,96,AAA,Game Science,Game Science,2358720,53.990999967906745
HELLDIVERS™ 2,2024-02-08,11905198,39.99,435635596.0,39.2059601690564,71,AAA,PlayStation Publishing LLC,Arrowhead Game Studios,553850,36.592049624038175
Palworld,2024-01-18,16704850,29.99,392328553.0,41.84076108534572,94,AA,Pocketpair,Pocketpair,1623730,23.485906967138288
Sons Of The Forest,2024-02-22,8693478,29.99,217017892.0,17.34120548403574,86,AA,Newnight,Endnight Games Ltd,1326470,24.963299153687398
Dragon's Dogma 2,2024-03-21,1785028,69.99,111478291.0,31.68705023106798,0,AAA,"CAPCOM Co., Ltd.","CAPCOM Co., Ltd.",2054970,62.45184445286012
The First Descendant,2024-06-30,4043850,0.0,102244808.0,49.8702302718194,55,AA,NEXON,"NEXON Games Co., Ltd.",2074920,25.284025866439162
Last Epoch,2024-02-21,3300623,34.99,97723674.0,51.95523761434153,86,AA,Eleventh Hour Games,Eleventh Hour Games,899770,29.607644980962686
7 Days to Die,2024-07-25,9877443,44.99,89781931.0,85.91358519475969,89,AA,The Fun Pimps Entertainment LLC,The Fun Pimps,251570,9.089592417794767
V Rising,2024-05-08,4784609,34.99,83614738.0,32.69529338148719,0,AA,Stunlock Studios,Stunlock Studios,1604030,17.47577241943908
Manor Lords,2024-04-26,2294915,39.99,63098408.0,16.702169048666715,88,AA,Hooded Horse,Slavic Magic,1363080,27.4948780238048
Enshrouded,2024-01-24,2338262,29.99,57595515.0,37.76789566288458,87,AA,Keen Games GmbH,Keen Games GmbH,1203620,24.631762822130284
Ghost of Tsushima DIRECTOR'S CUT,2024-05-16,925123,59.99,49948315.0,26.17833373173042,92,AAA,PlayStation Publishing LLC,"Sucker Punch Productions,Nixxes Software",2215430,53.990999034722954
Granblue Fantasy: Relink,2024-01-31,1057697,59.99,49035237.0,53.90617871692726,90,AA,"Cygames, Inc.","Cygames, Inc.",881020,46.36038203757787
TEKKEN 8,2024-01-25,734722,69.99,45285110.0,60.82372173009936,71,AAA,Bandai Namco Entertainment,Bandai Namco Studios Inc.,1778820,61.63570711098892
Hades II,2024-05-06,1582696,29.99,42718547.0,22.847145780597383,0,AA,Supergiant Games,Supergiant Games,1145350,26.990999534970708
Persona 3 Reload,2024-02-01,612576,69.99,34601865.0,35.384946285028754,95,AA,SEGA,ATLUS,2161700,56.48583196207491
Once Human,2024-07-09,5709407,0.0,34530561.0,42.261045196968674,72,Indie,Starry Studio,Starry Studio,2139460,6.048011816288452
Gray Zone Warfare,2024-04-30,1032731,34.99,34030740.0,31.906496989180315,67,Indie,"MADFINGER Games, a.s.","MADFINGER Games, a.s.",2479810,32.952182126807465
Blade and Sorcery,2024-06-17,1606175,29.99,31266686.0,19.72078698069728,97,Indie,WarpFrog,WarpFrog,629730,19.466550033464596
The Outlast Trials,2024-03-05,1230011,39.99,30878209.0,24.44136754786277,94,AA,Red Barrels,Red Barrels,1304930,25.104010451939047
Supermarket Simulator,2024-02-20,2514219,12.99,26020639.0,18.640685149153384,94,Indie,Nokta Games,Nokta Games,2670630,10.349392395809593
Horizon Forbidden West™ Complete Edition,2024-03-21,422985,59.99,22958942.0,47.24976034274703,91,AAA,PlayStation Publishing LLC,"Guerrilla,Nixxes Software",2420110,54.278383394210195
The Planet Crafter,2024-04-10,1381487,23.99,21286732.0,28.17299459798124,97,Indie,Miju Games,Miju Games,1284190,15.408564829057385
Like a Dragon: Infinite Wealth,2024-01-25,369330,69.99,21265220.0,38.898038241940334,91,AA,SEGA,Ryu Ga Gotoku Studio,2072450,57.57783012482062
Balatro,2024-02-20,1602797,14.99,20479210.0,32.72552809973843,97,Indie,Playstack,LocalThunk,2379780,12.777170159415073
Core Keeper,2024-08-27,2023964,19.99,20361907.0,34.07567413063779,92,Indie,Fireshine Games,Pugstorm,1621690,10.060409671318265
Bodycam,2024-06-07,632326,33.32,17732078.0,8.028879614183062,74,Indie,Reissad Studio,Reissad Studio,2406770,28.04262042047931
Chained Together,2024-06-19,3946801,4.99,17039291.0,4.298188585202378,89,Indie,Anegar Games,Anegar Games,2567870,4.317240975666115
No Rest for the Wicked,2024-04-18,517447,39.99,15949990.0,18.78873197851241,0,AA,Private Division,Moon Studios GmbH,1371980,30.824393609393812
Firestone: Online Idle RPG,2024-04-01,335093,0.0,15689364.148647271,296.3328524525871,79,Indie,Holyday Studios,Holyday Studios,1013320,46.82092478400704
WARNO,2024-05-23,449407,39.99,14143225.0,28.25157586674716,82,Indie,Eugen Systems,Eugen Systems,1611600,31.470860489489482
F1® 24,2024-05-31,188513,69.99,10996510.0,25.24621722157666,63,AAA,Electronic Arts,Codemasters,2488620,58.332900118294226
NBA 2K25,2024-09-03,171817,69.99,10822924.0,9.623975638287607,47,AAA,2K,Visual Concepts,2878980,62.99099623436563
Summoners War,2024-01-07,540801,0.0,10787342.0,112.85633956732288,0,Indie,Com2uS,Com2uS,2426960,19.94697125190227
Nightingale,2024-02-20,415122,29.99,10758811.0,26.825273305586048,64,Indie,Inflexion Games,Inflexion Games,1928980,25.91722674298158
Dead Island 2,2024-04-22,349091,59.99,10669532.0,13.86405299768773,73,AA,Deep Silver,Dambuster Studios,934700,30.563755582355316
Deep Rock Galactic: Survivor,2024-02-14,1369698,9.99,10517722.0,21.29562386113439,86,Indie,Ghost Ship Publishing,Funday Games,2321470,7.678862055723233
Abiotic Factor,2024-05-02,520841,24.99,10501115.0,18.452732943062458,96,Indie,Playstack,Deep Field Games,427410,20.161844017656062
Smalland: Survive the Wilds,2024-02-15,469162,34.99,10468105.0,10.92605713675568,86,Indie,"Merge Games,Maximum Entertainment",Merge Games,768200,22.312346268453116
